0.00000000000000000000	        3.00000000000000000000
0.01250000000000000069	        3.13309976852072935571
0.02500000000000000139	        3.22406872999460425433
0.03750000000000000555	        3.26475897712335871859
0.04375000000000000416	        3.26579931368303588712
0.05000000000000000278	        3.25474367371844541807
0.05625000000000000139	        3.23270229956855104092
0.06250000000000000000	        3.20107790532459990374
0.06875000000000000555	        3.16144119980100057887
0.07500000000000001110	        3.11541417725473568368
0.08750000000000000833	        3.01037981460190451344
0.10000000000000000555	        2.89696248730391392456
0.11250000000000000278	        2.78340377252959880749
0.12500000000000000000	        2.67521966059296723017
0.13750000000000001110	        2.57574205245111942375
0.15000000000000002220	        2.48676399457383290326
0.16250000000000003331	        2.40909409943798680231
0.17500000000000004441	        2.34296935683319862420
